UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
2403687,18,2,2,2,1,1,1,1,4,1,-1.0,551,6245,252,U,3,1,24
2403687,19,2,5,5,1,1,2,2,4,1,-1.0,551,6245,252,U,3,1,24
2403687,20,3,5,5,1,2,2,2,7,1,-1.0,551,6245,252,U,3,1,24
2403694,1,2,1,1,1,1,2,1,3,1,-1.0,335,6246,253,U,3,2,24
2403694,2,2,1,1,1,1,1,2,5,1,-1.0,335,6246,253,U,3,2,24
2403694,3,3,1,1,1,1,1,2,9,1,-1.0,335,6246,253,U,3,2,24
2403694,4,3,1,1,1,1,1,1,6,1,-1.0,335,6246,253,U,3,2,24
2403694,5,2,1,1,1,1,1,1,4,1,-1.0,335,6246,253,U,3,2,24
2403694,6,2,1,1,1,2,2,2,4,1,-1.0,335,6246,253,U,3,2,24
2403694,7,2,6,1,1,1,2,2,6,1,-1.0,335,6246,253,U,3,2,24
2403694,8,3,1,1,1,1,2,2,3,1,-1.0,335,6246,253,U,3,2,24
2403694,9,3,1,1,1,1,1,1,4,1,-1.0,335,6246,253,U,3,2,24
2403694,10,3,1,1,1,1,1,1,3,1,-1.0,335,6246,253,U,3,2,24
2403694,12,2,2,1,1,1,1,2,2,1,-1.0,335,6246,253,U,3,2,24
2403694,13,3,1,1,1,1,1,2,2,1,-1.0,335,6246,253,U,3,2,24
2403694,14,2,1,1,1,1,2,2,4,1,-1.0,335,6246,253,U,3,2,24
2403694,15,2,2,2,1,2,2,2,1,1,-1.0,335,6246,253,U,3,2,24
2403694,16,3,1,1,1,1,1,1,5,1,-1.0,335,6246,253,U,3,2,24
2403694,17,2,2,1,1,1,1,1,8,1,-1.0,335,6246,253,U,3,2,24
2403694,18,3,1,1,1,1,1,1,4,1,-1.0,335,6246,253,U,3,2,24
2403694,20,2,1,1,1,1,2,1,3,1,-1.0,335,6246,253,U,3,2,24
2403708,1,2,1,1,1,1,1,2,3,1,-1.0,400,6247,253,U,3,2,24
2403708,2,3,1,1,1,1,1,1,4,1,-1.0,400,6247,253,U,3,2,24
2403708,3,2,1,1,1,1,1,2,5,1,-1.0,400,6247,253,U,3,2,24
2403708,4,2,1,1,1,1,1,1,5,1,-1.0,400,6247,253,U,3,2,24
2403708,5,2,1,1,2,1,1,2,3,1,-1.0,400,6247,253,U,3,2,24
2403708,6,2,1,1,1,1,1,2,5,1,-1.0,400,6247,253,U,3,2,24
2403708,7,2,1,1,1,1,1,2,5,1,-1.0,400,6247,253,U,3,2,24
2403708,8,2,1,1,1,1,1,2,4,1,-1.0,400,6247,253,U,3,2,24
2403708,9,2,1,1,1,1,1,1,4,1,-1.0,400,6247,253,U,3,2,24
2403708,11,2,1,1,1,1,2,1,1,1,-1.0,400,6247,253,U,3,2,24
2403708,12,2,1,1,1,1,1,1,2,1,-1.0,400,6247,253,U,3,2,24
2403708,13,2,1,1,1,1,1,1,4,1,-1.0,400,6247,253,U,3,2,24
2403708,14,3,1,1,1,1,1,2,3,1,-1.0,400,6247,253,U,3,2,24
2403708,15,2,1,1,1,1,1,1,5,1,-1.0,400,6247,253,U,3,2,24
2403708,16,2,1,1,1,1,1,2,1,1,-1.0,400,6247,253,U,3,2,24
2403708,17,2,1,1,1,1,1,1,4,1,-1.0,400,6247,253,U,3,2,24
2403708,18,3,2,1,1,1,1,2,3,1,-1.0,400,6247,253,U,3,2,24
2403708,19,3,1,1,1,1,1,2,4,1,-1.0,400,6247,253,U,3,2,24
2403708,20,3,1,1,1,1,1,1,3,1,-1.0,400,6247,253,U,3,2,24
2403714,1,3,1,1,1,1,1,2,1,1,-1.0,456,6248,253,U,3,2,24
2403714,3,3,1,1,1,1,1,2,8,1,-1.0,456,6248,253,U,3,2,24
2403714,4,2,1,1,1,1,1,2,7,1,-1.0,456,6248,253,U,3,2,24
2403714,5,1,1,1,1,1,1,2,4,1,-1.0,456,6248,253,U,3,2,24
2403714,6,2,1,1,1,1,1,2,1,1,-1.0,456,6248,253,U,3,2,24
2403714,7,2,1,1,1,1,1,2,6,1,-1.0,456,6248,253,U,3,2,24
2403714,8,3,1,1,1,1,1,2,4,1,-1.0,456,6248,253,U,3,2,24
2403714,9,2,1,1,1,1,1,2,1,1,-1.0,456,6248,253,U,3,2,24
2403714,10,2,1,1,1,1,1,1,2,1,-1.0,456,6248,253,U,3,2,24
2403714,11,2,1,1,1,1,1,1,4,1,-1.0,456,6248,253,U,3,2,24
2403714,13,2,1,1,1,1,1,1,7,1,-1.0,456,6248,253,U,3,2,24
2403714,14,2,4,1,1,2,2,2,1,1,-1.0,456,6248,253,U,3,2,24
2403714,15,2,1,1,1,1,1,1,5,1,-1.0,456,6248,253,U,3,2,24
2403714,16,2,1,1,1,1,1,2,6,1,-1.0,456,6248,253,U,3,2,24
2403714,17,3,1,1,1,1,1,1,6,1,-1.0,456,6248,253,U,3,2,24
2403714,18,3,1,1,1,1,1,1,3,1,-1.0,456,6248,253,U,3,2,24
2403714,19,3,1,1,1,1,1,1,5,1,-1.0,456,6248,253,U,3,2,24
2403714,20,2,4,1,1,1,1,1,6,1,-1.0,456,6248,253,U,3,2,24
2403900,1,3,1,1,1,1,1,2,3,1,-1.0,468,6249,253,U,3,2,24
2403900,3,3,1,1,1,1,1,1,4,1,-1.0,468,6249,253,U,3,2,24
2403900,4,2,1,1,1,1,1,1,5,1,-1.0,468,6249,253,U,3,2,24
2403900,5,2,1,1,1,1,1,2,2,1,-1.0,468,6249,253,U,3,2,24
2403900,6,3,1,1,1,2,1,2,3,1,-1.0,468,6249,253,U,3,2,24
2403900,7,2,1,1,1,1,1,2,4,1,-1.0,468,6249,253,U,3,2,24
2403900,8,3,1,1,1,1,1,2,3,1,-1.0,468,6249,253,U,3,2,24
2403900,9,3,1,1,1,1,1,1,6,1,-1.0,468,6249,253,U,3,2,24
2403900,10,3,1,1,1,1,1,2,1,1,-1.0,468,6249,253,U,3,2,24
2403900,11,2,1,2,1,1,1,1,3,1,-1.0,468,6249,253,U,3,2,24
2403900,12,2,1,1,1,1,2,2,5,1,-1.0,468,6249,253,U,3,2,24
2403900,13,3,2,1,1,1,1,2,6,1,-1.0,468,6249,253,U,3,2,24
2403900,14,2,1,1,1,1,1,2,5,1,-1.0,468,6249,253,U,3,2,24
2403900,15,2,1,1,1,2,1,1,3,1,-1.0,468,6249,253,U,3,2,24
2403900,16,2,1,1,1,1,1,1,5,1,-1.0,468,6249,253,U,3,2,24
2403900,17,2,1,1,1,1,1,2,1,1,-1.0,468,6249,253,U,3,2,24
2403900,18,2,1,1,2,2,2,2,1,1,-1.0,468,6249,253,U,3,2,24
2403900,19,1,1,1,1,2,2,2,1,1,-1.0,468,6249,253,U,3,2,24
2403900,20,2,2,1,1,2,2,2,1,1,-1.0,468,6249,253,U,3,2,24
2403969,1,2,1,1,1,1,1,1,4,1,-1.0,321,6250,253,U,3,2,24
